Finished TrainingConvNet2_ep250
training time:
20230102_223420
Epoch [1/250], Step [735/735], Loss: 2.2823
Epoch [285/300], Step [735/735], Loss: 1.2293
Epoch [286/300], Step [735/735], Loss: 1.9507
Epoch [287/300], Step [735/735], Loss: 1.3522
Epoch [288/300], Step [735/735], Loss: 0.7593
Epoch [289/300], Step [735/735], Loss: 1.9309
Epoch [290/300], Step [735/735], Loss: 0.8519
Epoch [291/300], Step [735/735], Loss: 0.8348
Epoch [292/300], Step [735/735], Loss: 1.8754
Epoch [293/300], Step [735/735], Loss: 0.8046
Epoch [294/300], Step [735/735], Loss: 0.9527
Epoch [295/300], Step [735/735], Loss: 1.0424
Epoch [296/300], Step [735/735], Loss: 0.9050
Epoch [297/300], Step [735/735], Loss: 1.8176
Epoch [298/300], Step [735/735], Loss: 1.1309
Epoch [299/300], Step [735/735], Loss: 0.7703
Epoch [300/300], Step [735/735], Loss: 1.2747
Finished TrainingConvNet2_ep200
training time:
20230102_232457
Epoch [1/200], Step [735/735], Loss: 0.8814
Epoch [2/200], Step [735/735], Loss: 0.7186
Epoch [3/200], Step [735/735], Loss: 1.3102
Epoch [4/200], Step [735/735], Loss: 0.9793
Epoch [5/200], Step [735/735], Loss: 1.0366
Epoch [6/200], Step [735/735], Loss: 1.0878
Epoch [7/200], Step [735/735], Loss: 1.0199
Epoch [8/200], Step [735/735], Loss: 0.6225
Epoch [9/200], Step [735/735], Loss: 1.4066
Epoch [10/200], Step [735/735], Loss: 0.7625
Epoch [11/200], Step [735/735], Loss: 0.9667
Epoch [12/200], Step [735/735], Loss: 1.6956
Epoch [13/200], Step [735/735], Loss: 0.8332
Epoch [14/200], Step [735/735], Loss: 1.0063
Epoch [15/200], Step [735/735], Loss: 1.7182
Epoch [16/200], Step [735/735], Loss: 1.7309
Epoch [17/200], Step [735/735], Loss: 1.7675
Epoch [18/200], Step [735/735], Loss: 1.3168
Epoch [19/200], Step [735/735], Loss: 3.2112
Epoch [20/200], Step [735/735], Loss: 0.4620
Epoch [21/200], Step [735/735], Loss: 0.7902
Epoch [22/200], Step [735/735], Loss: 0.9984
Epoch [23/200], Step [735/735], Loss: 0.7194
Epoch [24/200], Step [735/735], Loss: 0.7315
Epoch [25/200], Step [735/735], Loss: 0.4434
Epoch [26/200], Step [735/735], Loss: 1.4079
Epoch [27/200], Step [735/735], Loss: 0.4442
Epoch [28/200], Step [735/735], Loss: 0.4809
Epoch [29/200], Step [735/735], Loss: 2.1259
Epoch [30/200], Step [735/735], Loss: 1.3777
Epoch [31/200], Step [735/735], Loss: 1.0235
Epoch [32/200], Step [735/735], Loss: 1.6120
Epoch [33/200], Step [735/735], Loss: 3.4701
Epoch [34/200], Step [735/735], Loss: 0.7346
Epoch [35/200], Step [735/735], Loss: 0.6639
Epoch [36/200], Step [735/735], Loss: 0.7682
Epoch [37/200], Step [735/735], Loss: 1.6752
Epoch [38/200], Step [735/735], Loss: 0.5037
Epoch [39/200], Step [735/735], Loss: 1.3418
Epoch [40/200], Step [735/735], Loss: 0.5928
Epoch [41/200], Step [735/735], Loss: 0.7507
Epoch [42/200], Step [735/735], Loss: 1.3586
Epoch [43/200], Step [735/735], Loss: 1.4123
Epoch [44/200], Step [735/735], Loss: 0.4830
Epoch [45/200], Step [735/735], Loss: 1.5234
Epoch [46/200], Step [735/735], Loss: 0.7808
Epoch [47/200], Step [735/735], Loss: 0.3793
Epoch [48/200], Step [735/735], Loss: 1.2522
Epoch [49/200], Step [735/735], Loss: 0.7300
Epoch [50/200], Step [735/735], Loss: 0.7821
Epoch [51/200], Step [735/735], Loss: 1.1268
Epoch [52/200], Step [735/735], Loss: 1.9690
Epoch [53/200], Step [735/735], Loss: 0.9161
Epoch [54/200], Step [735/735], Loss: 1.6785
Epoch [55/200], Step [735/735], Loss: 1.1758
Epoch [56/200], Step [735/735], Loss: 0.3077
Epoch [57/200], Step [735/735], Loss: 0.7132
Epoch [58/200], Step [735/735], Loss: 0.8011
Epoch [59/200], Step [735/735], Loss: 0.4114
Epoch [60/200], Step [735/735], Loss: 1.3480
Epoch [61/200], Step [735/735], Loss: 1.4306
Epoch [62/200], Step [735/735], Loss: 0.5712
Epoch [63/200], Step [735/735], Loss: 1.1916
Epoch [64/200], Step [735/735], Loss: 0.8256
Epoch [65/200], Step [735/735], Loss: 0.2930
Epoch [66/200], Step [735/735], Loss: 0.8146
Epoch [67/200], Step [735/735], Loss: 0.6851
Epoch [68/200], Step [735/735], Loss: 0.7376
Epoch [69/200], Step [735/735], Loss: 1.7515
Epoch [70/200], Step [735/735], Loss: 0.5450
Epoch [71/200], Step [735/735], Loss: 2.4532
Epoch [72/200], Step [735/735], Loss: 0.5503
Epoch [73/200], Step [735/735], Loss: 0.9852
Epoch [74/200], Step [735/735], Loss: 1.0270
Epoch [75/200], Step [735/735], Loss: 1.2007
Epoch [76/200], Step [735/735], Loss: 0.4273
Epoch [77/200], Step [735/735], Loss: 0.5308
Epoch [78/200], Step [735/735], Loss: 0.6427
Epoch [79/200], Step [735/735], Loss: 2.5527
Epoch [80/200], Step [735/735], Loss: 0.7227
Epoch [81/200], Step [735/735], Loss: 0.4767
Epoch [82/200], Step [735/735], Loss: 1.2188
Epoch [83/200], Step [735/735], Loss: 0.7529
Epoch [84/200], Step [735/735], Loss: 0.4838
Epoch [85/200], Step [735/735], Loss: 0.4389
Epoch [86/200], Step [735/735], Loss: 0.3604
Epoch [87/200], Step [735/735], Loss: 1.0963
Epoch [88/200], Step [735/735], Loss: 0.6768
Epoch [89/200], Step [735/735], Loss: 0.6850
Epoch [90/200], Step [735/735], Loss: 1.2081
Epoch [91/200], Step [735/735], Loss: 1.6293
Epoch [92/200], Step [735/735], Loss: 1.4900
Epoch [93/200], Step [735/735], Loss: 2.1741
Epoch [94/200], Step [735/735], Loss: 0.4904
Epoch [95/200], Step [735/735], Loss: 0.7675
Epoch [96/200], Step [735/735], Loss: 1.0832
Epoch [97/200], Step [735/735], Loss: 0.1935
Epoch [98/200], Step [735/735], Loss: 0.5691
Epoch [99/200], Step [735/735], Loss: 0.4060
Epoch [100/200], Step [735/735], Loss: 0.8148
Epoch [101/200], Step [735/735], Loss: 0.5900
Epoch [102/200], Step [735/735], Loss: 2.8694
Epoch [103/200], Step [735/735], Loss: 0.5492
Epoch [104/200], Step [735/735], Loss: 0.1416
Epoch [105/200], Step [735/735], Loss: 1.2518
Epoch [106/200], Step [735/735], Loss: 0.8856
Epoch [107/200], Step [735/735], Loss: 0.6705
Epoch [108/200], Step [735/735], Loss: 1.3190
Epoch [109/200], Step [735/735], Loss: 0.1646
Epoch [110/200], Step [735/735], Loss: 1.2970
Epoch [111/200], Step [735/735], Loss: 1.0426
Epoch [112/200], Step [735/735], Loss: 0.5051
Epoch [113/200], Step [735/735], Loss: 0.1623
Epoch [114/200], Step [735/735], Loss: 0.3357
Epoch [115/200], Step [735/735], Loss: 0.8110
Epoch [116/200], Step [735/735], Loss: 1.4906
Epoch [117/200], Step [735/735], Loss: 1.4900
Epoch [118/200], Step [735/735], Loss: 0.9944
Epoch [119/200], Step [735/735], Loss: 0.3704
Epoch [120/200], Step [735/735], Loss: 0.2772
Epoch [121/200], Step [735/735], Loss: 0.8706
Epoch [122/200], Step [735/735], Loss: 0.9973
Epoch [123/200], Step [735/735], Loss: 0.5004
Epoch [124/200], Step [735/735], Loss: 0.6307
Epoch [125/200], Step [735/735], Loss: 1.0763
Epoch [126/200], Step [735/735], Loss: 1.0350
Epoch [127/200], Step [735/735], Loss: 1.1475
Epoch [128/200], Step [735/735], Loss: 1.2829
Epoch [129/200], Step [735/735], Loss: 0.6601
Epoch [130/200], Step [735/735], Loss: 0.7096
Epoch [131/200], Step [735/735], Loss: 0.6151
Epoch [132/200], Step [735/735], Loss: 0.6195
Epoch [133/200], Step [735/735], Loss: 0.7391
Epoch [134/200], Step [735/735], Loss: 0.6238
Epoch [135/200], Step [735/735], Loss: 1.0981
Epoch [136/200], Step [735/735], Loss: 0.4457
Epoch [137/200], Step [735/735], Loss: 1.1690
Epoch [138/200], Step [735/735], Loss: 1.4720
Epoch [139/200], Step [735/735], Loss: 0.8308
Epoch [140/200], Step [735/735], Loss: 0.8774
Epoch [141/200], Step [735/735], Loss: 0.2601
Epoch [142/200], Step [735/735], Loss: 1.1940
Epoch [143/200], Step [735/735], Loss: 0.6667
Epoch [144/200], Step [735/735], Loss: 1.0600
Epoch [145/200], Step [735/735], Loss: 0.1752
Epoch [146/200], Step [735/735], Loss: 0.5860
Epoch [147/200], Step [735/735], Loss: 2.6230
Epoch [148/200], Step [735/735], Loss: 0.6163
Epoch [149/200], Step [735/735], Loss: 1.4420
Epoch [150/200], Step [735/735], Loss: 0.5145
Epoch [151/200], Step [735/735], Loss: 0.6143
Epoch [152/200], Step [735/735], Loss: 1.4250
Epoch [153/200], Step [735/735], Loss: 1.2671
Epoch [154/200], Step [735/735], Loss: 1.1620
Epoch [155/200], Step [735/735], Loss: 0.3240
Epoch [156/200], Step [735/735], Loss: 0.3367
Epoch [157/200], Step [735/735], Loss: 0.8815
Epoch [158/200], Step [735/735], Loss: 0.6649
Epoch [159/200], Step [735/735], Loss: 1.2410
Epoch [160/200], Step [735/735], Loss: 0.2092
Epoch [161/200], Step [735/735], Loss: 1.4981
Epoch [162/200], Step [735/735], Loss: 0.8641
Epoch [163/200], Step [735/735], Loss: 0.4689
Epoch [164/200], Step [735/735], Loss: 1.9554
Epoch [165/200], Step [735/735], Loss: 0.2307
Epoch [166/200], Step [735/735], Loss: 1.8380
Epoch [167/200], Step [735/735], Loss: 2.0754
Epoch [168/200], Step [735/735], Loss: 1.5715
Epoch [169/200], Step [735/735], Loss: 0.2793
Epoch [170/200], Step [735/735], Loss: 0.2580
Epoch [171/200], Step [735/735], Loss: 0.1534
Epoch [172/200], Step [735/735], Loss: 0.2406
Epoch [173/200], Step [735/735], Loss: 0.9409
Epoch [174/200], Step [735/735], Loss: 0.2426
Epoch [175/200], Step [735/735], Loss: 1.8493
Epoch [176/200], Step [735/735], Loss: 1.1569
Epoch [177/200], Step [735/735], Loss: 1.2731
Epoch [178/200], Step [735/735], Loss: 0.5875
Epoch [179/200], Step [735/735], Loss: 0.9703
Epoch [180/200], Step [735/735], Loss: 1.2256
Epoch [181/200], Step [735/735], Loss: 1.2127
Epoch [182/200], Step [735/735], Loss: 0.3557
Epoch [183/200], Step [735/735], Loss: 0.3349
Epoch [184/200], Step [735/735], Loss: 0.5625
Epoch [185/200], Step [735/735], Loss: 0.5028
Epoch [186/200], Step [735/735], Loss: 0.3936
Epoch [187/200], Step [735/735], Loss: 0.3020
Epoch [188/200], Step [735/735], Loss: 3.6106
Epoch [189/200], Step [735/735], Loss: 1.5589
Epoch [190/200], Step [735/735], Loss: 1.2079
Epoch [191/200], Step [735/735], Loss: 0.2940
Epoch [192/200], Step [735/735], Loss: 0.3673
Epoch [193/200], Step [735/735], Loss: 0.8824
Epoch [194/200], Step [735/735], Loss: 0.7453
Epoch [195/200], Step [735/735], Loss: 0.3117
Epoch [196/200], Step [735/735], Loss: 0.5103
Epoch [197/200], Step [735/735], Loss: 0.4620
Epoch [198/200], Step [735/735], Loss: 0.3768
Epoch [199/200], Step [735/735], Loss: 0.0354
Epoch [200/200], Step [735/735], Loss: 0.7508
Finished TrainingConvNet2_ep200
training time:
20230103_000512
ConvNet2_ep200
training time:
20230103_000536
ConvNet3_ep200
training time:
20230103_000619
ConvNet3_ep200
training time:
20230103_000657
ConvNet3_ep200
training time:
20230103_000727
Epoch [1/200], Step [735/735], Loss: 2.2929
Epoch [2/200], Step [735/735], Loss: 2.3286
Epoch [3/200], Step [735/735], Loss: 2.2911
Epoch [4/200], Step [735/735], Loss: 2.2853
Epoch [5/200], Step [735/735], Loss: 2.3293
Epoch [6/200], Step [735/735], Loss: 2.3213
Epoch [7/200], Step [735/735], Loss: 2.2990
Epoch [8/200], Step [735/735], Loss: 2.3108
Epoch [9/200], Step [735/735], Loss: 2.3196
Epoch [10/200], Step [735/735], Loss: 2.3117
Epoch [11/200], Step [735/735], Loss: 2.3179
Epoch [12/200], Step [735/735], Loss: 2.3197
Epoch [13/200], Step [735/735], Loss: 2.3036
Epoch [14/200], Step [735/735], Loss: 2.2739
Epoch [15/200], Step [735/735], Loss: 2.3235
Epoch [16/200], Step [735/735], Loss: 2.3186
Epoch [17/200], Step [735/735], Loss: 2.3171
Epoch [18/200], Step [735/735], Loss: 2.2860
Epoch [19/200], Step [735/735], Loss: 2.3258
Epoch [20/200], Step [735/735], Loss: 2.2974
Epoch [21/200], Step [735/735], Loss: 2.3208
Epoch [22/200], Step [735/735], Loss: 2.3254
Epoch [23/200], Step [735/735], Loss: 2.3077
Epoch [24/200], Step [735/735], Loss: 2.2760
Epoch [25/200], Step [735/735], Loss: 2.3184
Epoch [26/200], Step [735/735], Loss: 2.2888
Epoch [27/200], Step [735/735], Loss: 2.2942
Epoch [28/200], Step [735/735], Loss: 2.2885
Epoch [29/200], Step [735/735], Loss: 2.3000
Epoch [30/200], Step [735/735], Loss: 2.2716
Epoch [31/200], Step [735/735], Loss: 2.3217
Epoch [32/200], Step [735/735], Loss: 2.3139
Epoch [33/200], Step [735/735], Loss: 2.3137
Epoch [34/200], Step [735/735], Loss: 2.2801
Epoch [35/200], Step [735/735], Loss: 2.2972
Epoch [36/200], Step [735/735], Loss: 2.2963
Epoch [37/200], Step [735/735], Loss: 2.2882
Epoch [38/200], Step [735/735], Loss: 2.2696
Epoch [39/200], Step [735/735], Loss: 2.2924
Epoch [40/200], Step [735/735], Loss: 2.2882
Epoch [41/200], Step [735/735], Loss: 2.3132
Epoch [42/200], Step [735/735], Loss: 2.2963
Epoch [43/200], Step [735/735], Loss: 2.3031
Epoch [44/200], Step [735/735], Loss: 2.2982
Epoch [45/200], Step [735/735], Loss: 2.3060
Epoch [46/200], Step [735/735], Loss: 2.2621
Epoch [47/200], Step [735/735], Loss: 2.3078
Epoch [48/200], Step [735/735], Loss: 2.3080
Epoch [49/200], Step [735/735], Loss: 2.2979
Epoch [50/200], Step [735/735], Loss: 2.2923
Epoch [51/200], Step [735/735], Loss: 2.3029
Epoch [52/200], Step [735/735], Loss: 2.2938
Epoch [53/200], Step [735/735], Loss: 2.2694
Epoch [54/200], Step [735/735], Loss: 2.2787
Epoch [55/200], Step [735/735], Loss: 2.3071
Epoch [56/200], Step [735/735], Loss: 2.3218
Epoch [57/200], Step [735/735], Loss: 2.2901
Epoch [58/200], Step [735/735], Loss: 2.3205
Epoch [59/200], Step [735/735], Loss: 2.3071
Epoch [60/200], Step [735/735], Loss: 2.3041
Epoch [61/200], Step [735/735], Loss: 2.3252
Epoch [62/200], Step [735/735], Loss: 2.2989
Epoch [63/200], Step [735/735], Loss: 2.2916
Epoch [64/200], Step [735/735], Loss: 2.3002
Epoch [65/200], Step [735/735], Loss: 2.3086
Epoch [66/200], Step [735/735], Loss: 2.3058
Epoch [67/200], Step [735/735], Loss: 2.2868
Epoch [68/200], Step [735/735], Loss: 2.2891
Epoch [69/200], Step [735/735], Loss: 2.2936
Epoch [70/200], Step [735/735], Loss: 2.2867
Epoch [71/200], Step [735/735], Loss: 2.3134
Epoch [72/200], Step [735/735], Loss: 2.2918
Epoch [73/200], Step [735/735], Loss: 2.2974
Epoch [74/200], Step [735/735], Loss: 2.3036
Epoch [75/200], Step [735/735], Loss: 2.2790
Epoch [76/200], Step [735/735], Loss: 2.3084
Epoch [77/200], Step [735/735], Loss: 2.2941
Epoch [78/200], Step [735/735], Loss: 2.2775
Epoch [79/200], Step [735/735], Loss: 2.3303
Epoch [80/200], Step [735/735], Loss: 2.3384
Epoch [81/200], Step [735/735], Loss: 2.2982
Epoch [82/200], Step [735/735], Loss: 2.2858
Epoch [83/200], Step [735/735], Loss: 2.2827
Epoch [84/200], Step [735/735], Loss: 2.3026
Epoch [85/200], Step [735/735], Loss: 2.3000
Epoch [86/200], Step [735/735], Loss: 2.3025
Epoch [87/200], Step [735/735], Loss: 2.2875
Epoch [88/200], Step [735/735], Loss: 2.3212
Epoch [89/200], Step [735/735], Loss: 2.3273
Epoch [90/200], Step [735/735], Loss: 2.2825
Epoch [91/200], Step [735/735], Loss: 2.2912
Epoch [92/200], Step [735/735], Loss: 2.3020
Epoch [93/200], Step [735/735], Loss: 2.2983
Epoch [94/200], Step [735/735], Loss: 2.2869
Epoch [95/200], Step [735/735], Loss: 2.3069
Epoch [96/200], Step [735/735], Loss: 2.3148
Epoch [97/200], Step [735/735], Loss: 2.2869
Epoch [98/200], Step [735/735], Loss: 2.2824
Epoch [99/200], Step [735/735], Loss: 2.3181
Epoch [100/200], Step [735/735], Loss: 2.2988
Epoch [101/200], Step [735/735], Loss: 2.2988
Epoch [102/200], Step [735/735], Loss: 2.2897
Epoch [103/200], Step [735/735], Loss: 2.2975
Epoch [104/200], Step [735/735], Loss: 2.2836
Epoch [105/200], Step [735/735], Loss: 2.2970
Epoch [106/200], Step [735/735], Loss: 2.3078
Epoch [107/200], Step [735/735], Loss: 2.3046
Epoch [108/200], Step [735/735], Loss: 2.3098
Epoch [109/200], Step [735/735], Loss: 2.3000
Epoch [110/200], Step [735/735], Loss: 2.2866
Epoch [111/200], Step [735/735], Loss: 2.2962
Epoch [112/200], Step [735/735], Loss: 2.2764
Epoch [113/200], Step [735/735], Loss: 2.2986
Epoch [114/200], Step [735/735], Loss: 2.2844
Epoch [115/200], Step [735/735], Loss: 2.3317
Epoch [116/200], Step [735/735], Loss: 2.3174
Epoch [117/200], Step [735/735], Loss: 2.3172
Epoch [118/200], Step [735/735], Loss: 2.2901
Epoch [119/200], Step [735/735], Loss: 2.3247
Epoch [120/200], Step [735/735], Loss: 2.2964
Epoch [121/200], Step [735/735], Loss: 2.3086
Epoch [122/200], Step [735/735], Loss: 2.2833
Epoch [123/200], Step [735/735], Loss: 2.3071
Epoch [124/200], Step [735/735], Loss: 2.2905
Epoch [125/200], Step [735/735], Loss: 2.2845
Epoch [126/200], Step [735/735], Loss: 2.3276
Epoch [127/200], Step [735/735], Loss: 2.2783
Epoch [128/200], Step [735/735], Loss: 2.3045
Epoch [129/200], Step [735/735], Loss: 2.3100
Epoch [130/200], Step [735/735], Loss: 2.2772
Epoch [131/200], Step [735/735], Loss: 2.3012
Epoch [132/200], Step [735/735], Loss: 2.2735
Epoch [133/200], Step [735/735], Loss: 2.2949
Epoch [134/200], Step [735/735], Loss: 2.3083
Epoch [135/200], Step [735/735], Loss: 2.2734
Epoch [136/200], Step [735/735], Loss: 2.2944
Epoch [137/200], Step [735/735], Loss: 2.3094
Epoch [138/200], Step [735/735], Loss: 2.3245
Epoch [139/200], Step [735/735], Loss: 2.2825
Epoch [140/200], Step [735/735], Loss: 2.2964
Epoch [141/200], Step [735/735], Loss: 2.2811
Epoch [142/200], Step [735/735], Loss: 2.2823
Epoch [143/200], Step [735/735], Loss: 2.3019
Epoch [144/200], Step [735/735], Loss: 2.2786
Epoch [145/200], Step [735/735], Loss: 2.2889
Epoch [146/200], Step [735/735], Loss: 2.3349
Epoch [147/200], Step [735/735], Loss: 2.3268
Epoch [148/200], Step [735/735], Loss: 2.3065
Epoch [149/200], Step [735/735], Loss: 2.2927
Epoch [150/200], Step [735/735], Loss: 2.2953
Epoch [151/200], Step [735/735], Loss: 2.3192
Epoch [152/200], Step [735/735], Loss: 2.3062
Epoch [153/200], Step [735/735], Loss: 2.3063
Epoch [154/200], Step [735/735], Loss: 2.3060
Epoch [155/200], Step [735/735], Loss: 2.3248
Epoch [156/200], Step [735/735], Loss: 2.3179
Epoch [157/200], Step [735/735], Loss: 2.2852
Epoch [158/200], Step [735/735], Loss: 2.2986
Epoch [159/200], Step [735/735], Loss: 2.3240
Epoch [160/200], Step [735/735], Loss: 2.3135
Epoch [161/200], Step [735/735], Loss: 2.2782
Epoch [162/200], Step [735/735], Loss: 2.2889
Epoch [163/200], Step [735/735], Loss: 2.3098
Epoch [164/200], Step [735/735], Loss: 2.3033
Epoch [165/200], Step [735/735], Loss: 2.2884
Epoch [166/200], Step [735/735], Loss: 2.2796
Epoch [167/200], Step [735/735], Loss: 2.2807
Epoch [168/200], Step [735/735], Loss: 2.3174
Epoch [169/200], Step [735/735], Loss: 2.2762
Epoch [170/200], Step [735/735], Loss: 2.3113
Epoch [171/200], Step [735/735], Loss: 2.3012
Epoch [172/200], Step [735/735], Loss: 2.2793
Epoch [173/200], Step [735/735], Loss: 2.3051
Epoch [174/200], Step [735/735], Loss: 2.3087
Epoch [175/200], Step [735/735], Loss: 2.3407
Epoch [176/200], Step [735/735], Loss: 2.2895
Epoch [177/200], Step [735/735], Loss: 2.2546
Epoch [178/200], Step [735/735], Loss: 2.2987
Epoch [179/200], Step [735/735], Loss: 2.3185
Epoch [180/200], Step [735/735], Loss: 2.3158
Epoch [181/200], Step [735/735], Loss: 2.1895
Epoch [182/200], Step [735/735], Loss: 2.3102
Epoch [183/200], Step [735/735], Loss: 2.2963
Epoch [184/200], Step [735/735], Loss: 2.2787
Epoch [185/200], Step [735/735], Loss: 2.2780
Epoch [186/200], Step [735/735], Loss: 2.3092
Epoch [187/200], Step [735/735], Loss: 2.2333
Epoch [188/200], Step [735/735], Loss: 2.2105
Epoch [189/200], Step [735/735], Loss: 2.2004
Epoch [190/200], Step [735/735], Loss: 2.1793
Epoch [191/200], Step [735/735], Loss: 2.2855
Epoch [192/200], Step [735/735], Loss: 2.1747
Epoch [193/200], Step [735/735], Loss: 2.2840
Epoch [194/200], Step [735/735], Loss: 2.2843
Epoch [195/200], Step [735/735], Loss: 2.3254
Epoch [196/200], Step [735/735], Loss: 2.2713
Epoch [197/200], Step [735/735], Loss: 2.2836
Epoch [198/200], Step [735/735], Loss: 2.2587
Epoch [199/200], Step [735/735], Loss: 2.2866
Epoch [200/200], Step [735/735], Loss: 2.2779
Finished TrainingConvNet4_ep250
training time:
20230103_164954
ConvNet4_ep1
training time:
20230103_170411
ConvNet4_ep3
training time:
20230103_170616
Epoch [1/3], Step [735/735], Loss: 2.2635
Epoch [2/3], Step [735/735], Loss: 2.3286
Epoch [3/3], Step [735/735], Loss: 2.3029
Finished TrainingConvNet4_ep3
training time:
20230103_170855
Epoch [1/3], Step [735/735], Loss: 2.2755
Epoch [2/3], Step [735/735], Loss: 2.2795
Epoch [3/3], Step [735/735], Loss: 2.3183
Finished TrainingConvNet4_ep3
training time:
20230103_171018
Epoch [1/3], Step [735/735], Loss: 2.2999
Epoch [2/3], Step [735/735], Loss: 2.2946
Epoch [3/3], Step [735/735], Loss: 2.2665
Finished TrainingConvNet4_ep3
training time:
20230103_171206
Epoch [1/3], Step [735/735], Loss: 2.2978
Epoch [2/3], Step [735/735], Loss: 2.3154
Epoch [3/3], Step [735/735], Loss: 2.3070
Finished TrainingConvNet4_ep250
training time:
20230103_165055
Epoch [1/250], Step [735/735], Loss: 2.3195
Epoch [2/250], Step [735/735], Loss: 2.3369
Epoch [3/250], Step [735/735], Loss: 2.2924
Epoch [4/250], Step [735/735], Loss: 2.2923
Epoch [5/250], Step [735/735], Loss: 2.3150
Epoch [6/250], Step [735/735], Loss: 2.2755
Epoch [7/250], Step [735/735], Loss: 2.2887
Epoch [8/250], Step [735/735], Loss: 2.3245
Epoch [9/250], Step [735/735], Loss: 2.2910
Epoch [10/250], Step [735/735], Loss: 2.3211
Epoch [11/250], Step [735/735], Loss: 2.3081
Epoch [12/250], Step [735/735], Loss: 2.3216
Epoch [13/250], Step [735/735], Loss: 2.2859
Epoch [14/250], Step [735/735], Loss: 2.3241
Epoch [15/250], Step [735/735], Loss: 2.2820
Epoch [16/250], Step [735/735], Loss: 2.2953
Epoch [17/250], Step [735/735], Loss: 2.2816
Epoch [18/250], Step [735/735], Loss: 2.3175
Epoch [19/250], Step [735/735], Loss: 2.3099
Epoch [20/250], Step [735/735], Loss: 2.2868
Epoch [21/250], Step [735/735], Loss: 2.3151
Epoch [22/250], Step [735/735], Loss: 2.3022
Epoch [23/250], Step [735/735], Loss: 2.3048
Epoch [24/250], Step [735/735], Loss: 2.2939
Epoch [25/250], Step [735/735], Loss: 2.3096
Epoch [26/250], Step [735/735], Loss: 2.3071
Epoch [27/250], Step [735/735], Loss: 2.3120
Epoch [28/250], Step [735/735], Loss: 2.2889
Epoch [29/250], Step [735/735], Loss: 2.2997
Epoch [30/250], Step [735/735], Loss: 2.3055
Epoch [31/250], Step [735/735], Loss: 2.3075
Epoch [32/250], Step [735/735], Loss: 2.3085
Epoch [33/250], Step [735/735], Loss: 2.3105
Epoch [34/250], Step [735/735], Loss: 2.3219
Epoch [35/250], Step [735/735], Loss: 2.3068
Epoch [36/250], Step [735/735], Loss: 2.3009
Epoch [37/250], Step [735/735], Loss: 2.3003
Epoch [38/250], Step [735/735], Loss: 2.2977
Epoch [39/250], Step [735/735], Loss: 2.3136
Epoch [40/250], Step [735/735], Loss: 2.3177
Epoch [41/250], Step [735/735], Loss: 2.3045
Epoch [42/250], Step [735/735], Loss: 2.3192
Epoch [43/250], Step [735/735], Loss: 2.2813
Epoch [44/250], Step [735/735], Loss: 2.3249
Epoch [45/250], Step [735/735], Loss: 2.3124
Epoch [46/250], Step [735/735], Loss: 2.3215
Epoch [47/250], Step [735/735], Loss: 2.2919
Epoch [48/250], Step [735/735], Loss: 2.3095
Epoch [49/250], Step [735/735], Loss: 2.2972
Epoch [50/250], Step [735/735], Loss: 2.3002
Epoch [51/250], Step [735/735], Loss: 2.2923
Epoch [52/250], Step [735/735], Loss: 2.3049
Epoch [53/250], Step [735/735], Loss: 2.3180
Epoch [54/250], Step [735/735], Loss: 2.3045
Epoch [55/250], Step [735/735], Loss: 2.3148
Epoch [56/250], Step [735/735], Loss: 2.2778
Epoch [57/250], Step [735/735], Loss: 2.2979
Epoch [58/250], Step [735/735], Loss: 2.3150
Epoch [59/250], Step [735/735], Loss: 2.2971
Epoch [60/250], Step [735/735], Loss: 2.3268
Epoch [61/250], Step [735/735], Loss: 2.2956
Epoch [62/250], Step [735/735], Loss: 2.2988
Epoch [63/250], Step [735/735], Loss: 2.2782
Epoch [64/250], Step [735/735], Loss: 2.2783
Epoch [65/250], Step [735/735], Loss: 2.3002
Epoch [66/250], Step [735/735], Loss: 2.2776
Epoch [67/250], Step [735/735], Loss: 2.2917
Epoch [68/250], Step [735/735], Loss: 2.2935
Epoch [69/250], Step [735/735], Loss: 2.3070
Epoch [70/250], Step [735/735], Loss: 2.3276
Epoch [71/250], Step [735/735], Loss: 2.2902
Epoch [72/250], Step [735/735], Loss: 2.3085
Epoch [73/250], Step [735/735], Loss: 2.3162
Epoch [74/250], Step [735/735], Loss: 2.2988
Epoch [75/250], Step [735/735], Loss: 2.3078
Epoch [76/250], Step [735/735], Loss: 2.2844
Epoch [77/250], Step [735/735], Loss: 2.2977
Epoch [78/250], Step [735/735], Loss: 2.2740
Epoch [79/250], Step [735/735], Loss: 2.3140
Epoch [80/250], Step [735/735], Loss: 2.2924
Epoch [81/250], Step [735/735], Loss: 2.2860
Epoch [82/250], Step [735/735], Loss: 2.3075
Epoch [83/250], Step [735/735], Loss: 2.3073
Epoch [84/250], Step [735/735], Loss: 2.3035
Epoch [85/250], Step [735/735], Loss: 2.2942
Epoch [86/250], Step [735/735], Loss: 2.3091
Epoch [87/250], Step [735/735], Loss: 2.3088
Epoch [88/250], Step [735/735], Loss: 2.2873
Epoch [89/250], Step [735/735], Loss: 2.2966
Epoch [90/250], Step [735/735], Loss: 2.2917
Epoch [91/250], Step [735/735], Loss: 2.2980
Epoch [92/250], Step [735/735], Loss: 2.3052
Epoch [93/250], Step [735/735], Loss: 2.2892
Epoch [94/250], Step [735/735], Loss: 2.3097
Epoch [95/250], Step [735/735], Loss: 2.3029
